,Date Collected,Fandom,Count
12284,2022-02-21,Spider-Man the Animated Series (TV),0.0
12285,2022-02-21,Spider-Man/Deadpool - Joe Kelly (Comics),447.0
12286,2022-02-21,Spider-Woman (Comic),141.0
12287,2022-02-21,Spirou et Fantasio,122.0
12288,2022-02-21,SpongeBob SquarePants (Cartoon),1080.0
12289,2022-02-21,St Trinian's - All Media Types,208.0
12290,2022-02-21,Stand Still Stay Silent,1969.0
12291,2022-02-21,Star Trek: Lower Decks (Cartoon),261.0
12292,2022-02-21,Star Trek: The Animated Series,121.0
12293,2022-02-21,Star vs. The Forces Of Evil,2605.0
12294,2022-02-21,Star Wars - All Media Types,185426.0
12295,2022-02-21,Star Wars (Marvel Comics),534.0
12296,2022-02-21,Star Wars Legends - All Media Types,15045.0
12297,2022-02-21,Star Wars Legends: Force Unleashed - All Media Types,0.0
12298,2022-02-21,Star Wars Legends: Jango Fett Open Seasons (Comics),0.0
12299,2022-02-21,Star Wars Original Trilogy,13126.0
12300,2022-02-21,Star Wars Prequel Trilogy,25423.0
12301,2022-02-21,Star Wars: Clone Wars (2003) - All Media Types,1720.0
12302,2022-02-21,Star Wars: The Clone Wars (2008) - All Media Types,31063.0
12303,2022-02-21,Star Wars: Poe Dameron (Comics),152.0
12304,2022-02-21,Star Wars: Rebellion Era - All Media Types,29991.0
12305,2022-02-21,Star Wars: Rebels,8822.0
12306,2022-02-21,Star Wars: Resistance (Cartoon),110.0
12307,2022-02-21,Star Wars: The Bad Batch (Cartoon),2504.0
12308,2022-02-21,Star Wars: The Rise of Kylo Ren (Comics),217.0
12309,2022-02-21,Starfighter - HamletMachine (Webcomic),700.0
12310,2022-02-21,Starman - Ambiguous Fandom,196.0
12311,2022-02-21,Stars and S.T.R.I.P.E. (Comics),116.0
12312,2022-02-21,Static Shock,266.0
12313,2022-02-21,Steven Universe (Cartoon),19804.0
12314,2022-02-21,Storm Hawks (Cartoon),250.0
12315,2022-02-21,Suicide Squad (Comics),345.0
12316,2022-02-21,Super Robot Monkey Team Hyperforce Go!,138.0
12317,2022-02-21,Super Science Friends (Cartoon),122.0
12318,2022-02-21,Super Sons (Comics),1627.0
12319,2022-02-21,Superboy (Comics),1112.0
12320,2022-02-21,Supergirl (Comics),421.0
12321,2022-02-21,Superjail! (Cartoon),0.0
12322,2022-02-21,Superman - All Media Types,22096.0
12323,2022-02-21,Superman (Comics),1862.0
12324,2022-02-21,Superman: The Animated Series,1454.0
12325,2022-02-21,Superman/Batman (Comics),843.0
12326,2022-02-21,SWAT Kats: The Radical Squadron,166.0
12327,2022-02-21,Tales of Arcadia (Cartoons),3097.0
12328,2022-02-21,Teen Titans - All Media Types,7970.0
12329,2022-02-21,Teen Titans (Animated Series),3818.0
12330,2022-02-21,Teen Titans (Comics),4090.0
12331,2022-02-21,Teen Titans Go!,186.0
12332,2022-02-21,Teenage Mutant Ninja Turtles - All Media Types,9937.0
12333,2022-02-21,Teenage Mutant Ninja Turtles (Comics),253.0
12334,2022-02-21,Teenage Mutant Ninja Turtles (IDW Comics),178.0
12335,2022-02-21,Teenage Mutant Ninja Turtles (TV 1987),307.0
12336,2022-02-21,Teenage Mutant Ninja Turtles (TV 2003),2102.0
12337,2022-02-21,Teenage Mutant Ninja Turtles (TV 2012),3383.0
12338,2022-02-21,Thor (Comics),1912.0
12339,2022-02-21,Thor: Tales of Asgard,165.0
12340,2022-02-21,Thunderbirds Are Go (Cartoon 2015),0.0
12341,2022-02-21,Thundercats (1985),110.0
12342,2022-02-21,Thundercats (2011),112.0
12343,2022-02-21,El Tigre: The Adventures of Manny Rivera,451.0
12344,2022-02-21,Tintin - All Media Types,457.0
12345,2022-02-21,Tintin (Comics),172.0
12346,2022-02-21,Tiny Toon Adventures,104.0
12347,2022-02-21,Titans (Comics),738.0
12348,2022-02-21,Tom and Jerry (MGM/Hanna Barbera Short Films),152.0
12349,2022-02-21,Tomb Raider & Related Fandoms,1063.0
12350,2022-02-21,Total Drama (Cartoon),2024.0
12351,2022-02-21,Total Drama Presents: The Ridonculous Race,126.0
12352,2022-02-21,Totally Spies,111.0
12353,2022-02-21,신의 탑 | Tower of God,3737.0
12354,2022-02-21,Transformers - All Media Types,42270.0
12355,2022-02-21,Transformers (IDW 2019),123.0
12356,2022-02-21,Transformers Animated (2007),2697.0
12357,2022-02-21,Transformers: Armada,159.0
12358,2022-02-21,The Transformers (Cartoon Generation One),1016.0
12359,2022-02-21,Transformers: Cyberverse,314.0
12360,2022-02-21,Transformers Generation One,20622.0
12361,2022-02-21,The Transformers (IDW Generation One),11227.0
12362,2022-02-21,Transformers: Prime,7545.0
12363,2022-02-21,Transformers: Rescue Bots,665.0
12364,2022-02-21,Transformers: Rescue Bots Academy (Cartoon),0.0
12365,2022-02-21,Transformers: Robots in Disguise (2015),792.0
12366,2022-02-21,Transformers: Shattered Glass,570.0
12367,2022-02-21,Transformers (Unicron Trilogy),305.0
12368,2022-02-21,Transformers: Beast Wars (Cartoon),615.0
12369,2022-02-21,Trese (Comics),0.0
12370,2022-02-21,Trolls: The Beat Goes On (Cartoon),257.0
12371,2022-02-21,Trolls: TrollsTopia (Cartoon),148.0
12372,2022-02-21,Tron - All Media Types,1630.0
12373,2022-02-21,Tron: Uprising,278.0
12374,2022-02-21,The True Lives of the Fabulous Killjoys: California (Comics),1159.0
12375,2022-02-21,Ultimate Spider-Man (Cartoon 2012),1005.0
12376,2022-02-21,The Umbrella Academy (Comics),1098.0
12377,2022-02-21,상수리나무 아래 | Under the Oak Tree (Webcomic),0.0
12378,2022-02-21,UniKitty! (Cartoon),0.0
12379,2022-02-21,unOrdinary (Webcomic),369.0
12380,2022-02-21,V for Vendetta - All Media Types,303.0
12381,2022-02-21,Venom (Comics),1403.0
12382,2022-02-21,The Venture Bros,561.0
12383,2022-02-21,Villainous (Cartoon),1630.0
12384,2022-02-21,Voltron Force (2011),167.0
12385,2022-02-21,Voltron: Legendary Defender,80178.0
12386,2022-02-21,Voltron: Lion Force (1984),763.0
12387,2022-02-21,W.I.T.C.H.,331.0
12388,2022-02-21,Wakfu,286.0
12389,2022-02-21,The Walking Dead (Comics),879.0
12390,2022-02-21,Wander Over Yonder (Cartoon),576.0
12391,2022-02-21,Warcraft - All Media Types,9635.0
12392,2022-02-21,Watchmen - All Media Types,1566.0
12393,2022-02-21,Watchmen (Comic),372.0
12394,2022-02-21,We Bare Bears (Cartoon),238.0
12395,2022-02-21,Weak Hero (Webcomic),107.0
12396,2022-02-21,Welcome to Hell - All Media Types,396.0
12397,2022-02-21,West Coast Avengers,102.0
12398,2022-02-21,Where in the World Is Carmen Sandiego?,136.0
12399,2022-02-21,Where on Earth is Carmen Sandiego? (Cartoon 1994),0.0
12400,2022-02-21,어느날 공주가 되어버렸다 | Who Made Me A Princess (Webcomic),456.0
12401,2022-02-21,The Wicked + The Divine,149.0
12402,2022-02-21,Widdershins (Webcomic),133.0
12403,2022-02-21,Wild Kratts,161.0
12404,2022-02-21,Winnie-the-Pooh (Disney Movies),191.0
12405,2022-02-21,Winter Soldier (Comics),2522.0
12406,2022-02-21,Winx Club,1349.0
12407,2022-02-21,Witchblade - All Media Types,162.0
12408,2022-02-21,Wolverine (Comics),244.0
12409,2022-02-21,Wolverine and the X-Men - All Media Types,502.0
12410,2022-02-21,Wolverine And The X-Men (Cartoon),0.0
12411,2022-02-21,Wolverine and the X-Men (Comics),151.0
12412,2022-02-21,Wonder Woman - All Media Types,3635.0
12413,2022-02-21,Wonder Woman (Comics),682.0
12414,2022-02-21,WordGirl (Cartoon),158.0
12415,2022-02-21,World's Finest (Comics),330.0
12416,2022-02-21,X-23 (Comic),140.0
12417,2022-02-21,X-Factor (Comics),385.0
12418,2022-02-21,X-Force (Comics),289.0
12419,2022-02-21,X-Men - All Media Types,36999.0
12420,2022-02-21,X-Men (Comicverse),7672.0
12421,2022-02-21,X-Men (Ultimateverse),137.0
12422,2022-02-21,X-Men Evolution,1280.0
12423,2022-02-21,X-Men: First Class (Comics),250.0
12424,2022-02-21,X-Men: The Animated Series,309.0
12425,2022-02-21,X-Ray & Vav (Cartoon),264.0
12426,2022-02-21,Xiaolin Showdown (Cartoon),935.0
12427,2022-02-21,Young Avengers (Comics),3492.0
12428,2022-02-21,Young Justice - All Media Types,13378.0
12429,2022-02-21,Young Justice (Cartoon),10169.0
12430,2022-02-21,Young Justice (Comics),1541.0
12431,2022-02-21,Zatanna (Comics),151.0
12432,2022-05-30,101 Dalmatian Street (Cartoon),211.0
12433,2022-05-30,19天 - Old先 | 19 Days - Old Xian,2092.0
12434,2022-05-30,6teen (Cartoon),130.0
12435,2022-05-30,Adventure Time,2585.0
12436,2022-05-30,The Adventures of Jimmy Neutron: Boy Genius,204.0
12437,2022-05-30,The Adventures of Sam & Max: Freelance Police (Cartoon),269.0
12438,2022-05-30,Adventures of the Galaxy Rangers,163.0
12439,2022-05-30,Aladdin (Cartoon 1994),0.0
12440,2022-05-30,All New X-Factor (Marvel Comics),150.0
12441,2022-05-30,万圣街 | All Saints Street (Cartoon),0.0
12442,2022-05-30,Alvin and the Chipmunks - All Media Types,185.0
12443,2022-05-30,The Amazing World of Gumball,419.0
12444,2022-05-30,American Dad!,221.0
12445,2022-05-30,American Dragon: Jake Long,305.0
12446,2022-05-30,Amphibia (Cartoon),4208.0
12447,2022-05-30,Angry Birds - All Media Types,0.0
12448,2022-05-30,Animaniacs,1172.0
12449,2022-05-30,凹凸世界 | AOTU Shijie | AOTU World,3547.0
12450,2022-05-30,Aquaman (Comics),308.0
12451,2022-05-30,Arcane: League of Legends (Cartoon 2021),9134.0
12452,2022-05-30,Archer (Cartoon),337.0
12453,2022-05-30,Archie Comics,1004.0
12454,2022-05-30,Archie Comics & Related Fandoms,18383.0
12455,2022-05-30,Arthur (Cartoon),221.0
12456,2022-05-30,Askewniverse,287.0
12457,2022-05-30,Assassin's Creed - All Media Types,12587.0
12458,2022-05-30,Astérix le Gaulois | Asterix the Gaul & Related Fandoms,113.0
12459,2022-05-30,The Authority (DC Comics),208.0
12460,2022-05-30,Ava's Demon,235.0
12461,2022-05-30,Avatar: Legend of Korra,15568.0
12462,2022-05-30,Avatar: The Last Airbender,34157.0
12463,2022-05-30,The Avengers - Ambiguous Fandom,9361.0
12464,2022-05-30,Avengers (Comics),8764.0
12465,2022-05-30,The Avengers (Marvel) - All Media Types,208787.0
12466,2022-05-30,Avengers Assemble (Cartoon),1189.0
12467,2022-05-30,Avengers: Earth's Mightiest Heroes,650.0
12468,2022-05-30,Baby-Sitters Club (Graphic Novels),0.0
12469,2022-05-30,Batgirl (Comics),2057.0
12470,2022-05-30,Batman - All Media Types,84837.0
12471,2022-05-30,The Batman (Cartoon 2004),253.0
12472,2022-05-30,Batman (Comics),28435.0
12473,2022-05-30,Batman and Robin (Comics),2302.0
12474,2022-05-30,Batman and the Signal (Comics),121.0
12475,2022-05-30,Batman Beyond,915.0
12476,2022-05-30,Batman: Arkham - All Media Types,1743.0
12477,2022-05-30,Batman: Arkham Knight Genesis (Comics),119.0
12478,2022-05-30,Batman: The Animated Series,2643.0
12479,2022-05-30,Batman: The Brave and the Bold,0.0
12480,2022-05-30,Batman: Under the Red Hood (2010),2745.0
12481,2022-05-30,Batman: Wayne Family Adventures (Webcomic),160.0
12482,2022-05-30,Battle For Dream Island (Web Series),430.0
12483,2022-05-30,Battle of the Planets (Cartoon),120.0
12484,2022-05-30,Batwoman (Comics),354.0
12485,2022-05-30,Beavis and Butt-head,100.0
12486,2022-05-30,Beetlejuice (Cartoon 1989),338.0
12487,2022-05-30,Ben 10 Series,1974.0
12488,2022-05-30,Big Hero 6: The Series (Cartoon),403.0
12489,2022-05-30,Big Mouth (Cartoon),133.0
12490,2022-05-30,Biker Mice From Mars,159.0
12491,2022-05-30,Birds of Prey (Comic),546.0
12492,2022-05-30,Black Canary (Comics),108.0
12493,2022-05-30,Black Panther (Comics),377.0
12494,2022-05-30,Black Widow (Comics),2050.0
12495,2022-05-30,Blade (Movies 1998 - 2004),451.0
12496,2022-05-30,Blake et Mortimer | Blake and Mortimer,167.0
12497,2022-05-30,Blaze and the Monster Machines,104.0
12498,2022-05-30,Blood of Zeus (Cartoon),135.0
12499,2022-05-30,Blue Beetle (Comics),351.0
12500,2022-05-30,Bluey (Cartoon 2018),0.0
12501,2022-05-30,Bob's Burgers (Cartoon),609.0
12502,2022-05-30,BoBoiBoy (Cartoon),524.0
12503,2022-05-30,BoJack Horseman,0.0
12504,2022-05-30,The Boondocks,0.0
12505,2022-05-30,Booster Gold (Comics),207.0
12506,2022-05-30,The Borrowers - All Media Types,382.0
12507,2022-05-30,The Boys (Comics),0.0
12508,2022-05-30,Buffy the Vampire Slayer (Comics 1998),513.0
12509,2022-05-30,Buzz Lightyear of Star Command (Cartoon),212.0
12510,2022-05-30,Cable and Deadpool,515.0
12511,2022-05-30,Calvin & Hobbes,278.0
12512,2022-05-30,Camp Camp (Web Series),3382.0
12513,2022-05-30,Captain America - All Media Types,110157.0
12514,2022-05-30,Captain America (Comics),3318.0
12515,2022-05-30,Captain Marvel (Marvel Comics),372.0
12516,2022-05-30,Captain Planet and the Planeteers,151.0
12517,2022-05-30,Captain Scarlet - All Media Types,0.0
12518,2022-05-30,Care Bears,103.0
12519,2022-05-30,Carmen Sandiego (Cartoon 2019),1479.0
12520,2022-05-30,Castlevania (Cartoon 2017-2021),2925.0
12521,2022-05-30,Catwoman (Comics),643.0
12522,2022-05-30,Centaurworld (Cartoon 2021),153.0
12523,2022-05-30,Champions (Comics),133.0
12524,2022-05-30,Chaotic (Cartoon),0.0
12525,2022-05-30,삼국지톡 | The Chat of the Three Kingdoms (Webcomic),216.0
12526,2022-05-30,Check Please! (Webcomic),11025.0
12527,2022-05-30,Clone High,320.0
12528,2022-05-30,Code Lyoko,754.0
12529,2022-05-30,Codename: Kids Next Door,672.0
12530,2022-05-30,Constantine (Comic),265.0
12531,2022-05-30,Constantine: The Hellblazer (Comics),275.0
12532,2022-05-30,Count Duckula,106.0
12533,2022-05-30,Courage the Cowardly Dog,141.0
12534,2022-05-30,Craig of the Creek (Cartoon),109.0
12535,2022-05-30,The Crow - All Media Types,141.0
12536,2022-05-30,The Cuphead Show! (Cartoon),190.0
12537,2022-05-30,Cursed Princess Club (Webcomic),117.0
12538,2022-05-30,Dan Vs.,117.0
12539,2022-05-30,Danger Mouse (Cartoon 1981),92.0
12540,2022-05-30,Danger Mouse (Cartoon 2015),124.0
12541,2022-05-30,Danny Phantom,10447.0
12542,2022-05-30,Daredevil (Comics),1791.0
12543,2022-05-30,Daria (Cartoon),806.0
12544,2022-05-30,Dark Avengers (Comic),167.0
12545,2022-05-30,Dark Wolverine (Comics),158.0
12546,2022-05-30,Darkwing Duck (Cartoon 1991),1152.0
12547,2022-05-30,DC Animated Universe (Timmverse),9056.0
12548,2022-05-30,DC Elseworlds,364.0
12549,2022-05-30,DC Extended Universe,13320.0
12550,2022-05-30,DC Super Hero Girls (Cartoon 2019),129.0
12551,2022-05-30,DCeased (DC Comics),371.0
12552,2022-05-30,DCU,263623.0
12553,2022-05-30,DCU (Comics),72377.0
12554,2022-05-30,Dead End: Paranormal Park (Cartoon),0.0
12555,2022-05-30,Deadpool - All Media Types,11336.0
12556,2022-05-30,Deadpool (Comics),1720.0
12557,2022-05-30,Deathstroke the Terminator (Comics),1061.0
12558,2022-05-30,Demashitaa! Powerpuff Girls Z,0.0
12559,2022-05-30,Бесобой | Demonslayer,138.0
12560,2022-05-30,Detective Comics (Comics),552.0
12561,2022-05-30,Deus Ex: Human Revolution,591.0
12562,2022-05-30,Dexter's Laboratory,184.0
12563,2022-05-30,Disenchantment (Cartoon 2018),197.0
12564,2022-05-30,Disney Duck Universe,7367.0
12565,2022-05-30,Disney Ducks (Comics),688.0
12566,2022-05-30,Disney Theatrical Animated Universe,69446.0
12567,2022-05-30,Doctor Strange (Comics),518.0
12568,2022-05-30,Doctor Who: Scream of the Shalka,120.0
12569,2022-05-30,Donkey Kong Country,104.0
12570,2022-05-30,Dora the Explorer (Cartoon),130.0
12571,2022-05-30,Dragon Age - All Media Types,75935.0
12572,2022-05-30,Dragon Age (Comics),127.0
12573,2022-05-30,The Dragon Prince (Cartoon),4313.0
12574,2022-05-30,DreamWorks Dragons (Cartoon),1655.0
12575,2022-05-30,DuckTales (Cartoon 1987),356.0
12576,2022-05-30,DuckTales (Cartoon 2017),6223.0
12577,2022-05-30,Dude That's My Ghost!,140.0
12578,2022-05-30,Dungeons and Dragons (Cartoon),109.0
12579,2022-05-30,Earth 2 - Ambiguous Fandom,167.0
12580,2022-05-30,Earth-12041 (Marvel),114.0
12581,2022-05-30,Ed Edd n Eddy,1168.0
12582,2022-05-30,Eddsworld - All Media Types,3206.0
12583,2022-05-30,El Goonish Shive,162.0
12584,2022-05-30,Eleceed (Webcomic),192.0
12585,2022-05-30,Elena of Avalor (Cartoon),393.0
12586,2022-05-30,Elfquest,287.0
12587,2022-05-30,Elsewhere University (Webcomic),194.0
12588,2022-05-30,Ender's Game - All Media Types,196.0
12589,2022-05-30,엔네아드 ENNEAD (Webcomic),238.0
12590,2022-05-30,Epithet Erased (Cartoon),520.0
12591,2022-05-30,Evil Dead - All Media Types,494.0
12592,2022-05-30,Excalibur (Comic),157.0
12593,2022-05-30,Экслибриум | Exlibrium (Comics),0.0
12594,2022-05-30,Fables - Willingham,252.0
12595,2022-05-30,Fairly OddParents,640.0
12596,2022-05-30,Family Guy (Cartoon),459.0
12597,2022-05-30,Fanboy & Chum Chum (Cartoon),90.0
12598,2022-05-30,Fantastic Four,2539.0
12599,2022-05-30,Fantastic Four (Comicverse),1007.0
12600,2022-05-30,Fence (Comics),273.0
12601,2022-05-30,Final Space (Cartoon),666.0
12602,2022-05-30,The Flash - All Media Types,28450.0
12603,2022-05-30,The Flash (Comics),1848.0
12604,2022-05-30,Forever Evil (Comics),130.0
12605,2022-05-30,Foster's Home For Imaginary Friends,132.0
12606,2022-05-30,Fox's Peter Pan & The Pirates (Cartoon),424.0
12607,2022-05-30,Fullmetal Alchemist: Brotherhood & Manga,11740.0
12608,2022-05-30,Futurama,565.0
12609,2022-05-30,G.I. Joe - All Media Types,467.0
12610,2022-05-30,G.I. Joe (Cartoon),151.0
12611,2022-05-30,더 게이머 | The Gamer (Webcomic),286.0
12612,2022-05-30,Garfield - All Media Types,265.0
12613,2022-05-30,Gargoyles (Cartoon),766.0
12614,2022-05-30,Generation X (Comic),128.0
12615,2022-05-30,Generator Rex,383.0
12616,2022-05-30,The Ghost and Molly McGee (Cartoon),170.0
12617,2022-05-30,Ghost Rider (Comics),257.0
12618,2022-05-30,Ghostbusters - All Media Types,3995.0
12619,2022-05-30,Ghostbusters (Comics),112.0
12620,2022-05-30,Girl Genius (Webcomic),1209.0
12621,2022-05-30,The Glass Scientists (Webcomic),407.0
12622,2022-05-30,Glitch Techs (Cartoon),137.0
12623,2022-05-30,Godzilla - All Media Types,1227.0
12624,2022-05-30,Goof Troop (Cartoon),120.0
12625,2022-05-30,Gotham Academy (Comics),105.0
12626,2022-05-30,Gotham City Sirens (Comics),248.0
12627,2022-05-30,Gravity Falls,20198.0
12628,2022-05-30,Grayson (Comics),519.0
12629,2022-05-30,Green Arrow (Comics),1179.0
12630,2022-05-30,Green Eggs and Ham (Cartoon),150.0
12631,2022-05-30,Green Hornet - All Media Types,0.0
12632,2022-05-30,Green Lantern - All Media Types,2939.0
12633,2022-05-30,Green Lantern (Comics),1663.0
12634,2022-05-30,Green Lantern Corps (Comics),187.0
12635,2022-05-30,Green Lantern: The Animated Series,187.0
12636,2022-05-30,Grim Adventures of Billy & Mandy,190.0
12637,2022-05-30,Guardians of the Galaxy (Cartoon),0.0
12638,2022-05-30,Guardians of the Galaxy (Comics),568.0
12639,2022-05-30,Gundam 00,740.0
12640,2022-05-30,Gunnerkrigg Court,111.0
12641,2022-05-30,Hanna Is Not A Boy's Name,246.0
12642,2022-05-30,开心宝贝 | Happy Heroes (Cartoon),116.0
12643,2022-05-30,Happy Tree Friends,1145.0
12644,2022-05-30,Harley Quinn (Cartoon 2019),551.0
12645,2022-05-30,Harley Quinn (Comics),1041.0
12646,2022-05-30,Harvey Street Kids (Cartoon),102.0
12647,2022-05-30,Hawkeye (Comics),4741.0
12648,2022-05-30,He-Man and the Masters of the Universe,424.0
12649,2022-05-30,Heartstopper (Webcomic),969.0
12650,2022-05-30,天官赐福 | Heaven Official's Blessing (Cartoon),1177.0
12651,2022-05-30,天官赐福 | Heaven Official's Blessing (Webcomic),348.0
12652,2022-05-30,Hellblazer,584.0
12653,2022-05-30,Hellblazer & Related Fandoms,2589.0
12654,2022-05-30,Hellboy - All Media Types,809.0
12655,2022-05-30,Hellboy (Comics),100.0
12656,2022-05-30,Hey Arnold!,698.0
12657,2022-05-30,Hilda (Cartoon),413.0
12658,2022-05-30,The Hobbit - All Media Types,36599.0
12659,2022-05-30,The Hollow (Cartoon),226.0
12660,2022-05-30,Homestar Runner,0.0
12661,2022-05-30,Homestuck,58245.0
12662,2022-05-30,Hot Wheels: Battle Force Five (Cartoon),0.0
12663,2022-05-30,How to Fight (Webcomic),0.0
12664,2022-05-30,Huntik: Secrets & Seekers,0.0
12665,2022-05-30,Huntress (Comics),0.0
12666,2022-05-30,I Love Yoo (Webcomic),271.0
12667,2022-05-30,Impulse (Comics),279.0
12668,2022-05-30,The Incredible Hulk (2008),2299.0
12669,2022-05-30,The Incredible Hulk (Comics),311.0
12670,2022-05-30,Infinity Inc. (Comics),129.0
12671,2022-05-30,Infinity Train (Cartoon),1205.0
12672,2022-05-30,Inhumans (Comics),136.0
12673,2022-05-30,Injustice: Gods Among Us,622.0
12674,2022-05-30,Inside Job (Cartoon 2021),214.0
12675,2022-05-30,Inspector Gadget (Cartoon 1983),127.0
12676,2022-05-30,Invader Zim,3890.0
12677,2022-05-30,Invaders (Marvel),203.0
12678,2022-05-30,Invincible (Cartoon 2021),223.0
12679,2022-05-30,Invincible (Image Comics),122.0
12680,2022-05-30,Iron Man (Comics),1732.0
12681,2022-05-30,Iron Man: Armored Adventures,106.0
12682,2022-05-30,Jackie Chan Adventures,178.0
12683,2022-05-30,Jem and the Holograms - All Media Types,198.0
12684,2022-05-30,Jem and the Holograms (Cartoon),121.0
12685,2022-05-30,Johnny the Homicidal Maniac,360.0
12686,2022-05-30,Jonny Quest,112.0
12687,2022-05-30,Journey into Mystery (Comics),248.0
12688,2022-05-30,Journey to Star Wars: The Force Awakens,458.0
12689,2022-05-30,Judge Dredd - All Media Types,583.0
12690,2022-05-30,Jurassic World: Camp Cretaceous (Cartoon),431.0
12691,2022-05-30,Justice League - All Media Types,6426.0
12692,2022-05-30,Justice League & Justice League Unlimited (Cartoons),2389.0
12693,2022-05-30,Justice League Dark (Comics),230.0
12694,2022-05-30,Justice League International (Comics),361.0
12695,2022-05-30,Justice League of America (Comics),474.0
12696,2022-05-30,Justice Society of America (Comics),341.0
12697,2022-05-30,Kagaku Ninja Tai Gatchaman & Related Fandoms,329.0
12698,2022-05-30,刺客伍六七 | Killer Seven | Scissor Seven (Cartoon),207.0
12699,2022-05-30,킬링 스토킹 | Killing Stalking (Webcomic),790.0
12700,2022-05-30,Kim Possible (Cartoon),1487.0
12701,2022-05-30,King of the Hill (Cartoon),166.0
12702,2022-05-30,全职高手 | The King's Avatar (Cartoon),3046.0
12703,2022-05-30,King's Maker (Webcomic),113.0
12704,2022-05-30,Kipo and the Age of Wonderbeasts (Cartoon),385.0
12705,2022-05-30,Lackadaisy (Webcomic),101.0
12706,2022-05-30,The Land Before Time (Movies),0.0
12707,2022-05-30,The Last Kids on Earth (Cartoon),126.0
12708,2022-05-30,秦时明月 | The Legend of Qin (Cartoon 2007),328.0
12709,2022-05-30,Legend of the Three Caballeros (Cartoon),169.0
12710,2022-05-30,The Legend of Vox Machina (Cartoon),251.0
12711,2022-05-30,The Legend of Zelda & Related Fandoms,24096.0
12712,2022-05-30,Legion of Super Heroes - All Media Types,435.0
12713,2022-05-30,Legion of Super Heroes (TV),112.0
12714,2022-05-30,Legion of Super-Heroes (Comics),208.0
12715,2022-05-30,Lego - All Media Types,8360.0
12716,2022-05-30,LEGO Nexo Knights,104.0
12717,2022-05-30,Let's Play (Webcomic),206.0
12718,2022-05-30,时光代理人 | Link Click (Cartoon),388.0
12719,2022-05-30,The Lion Guard (Cartoon),204.0
12720,2022-05-30,Loki (Marvel Comics),1403.0
12721,2022-05-30,LoliRock (Cartoon),176.0
12722,2022-05-30,Long Exposure (Webcomic),202.0
12723,2022-05-30,Looney Tunes | Merrie Melodies,686.0
12724,2022-05-30,Lore Olympus (Webcomic),1207.0
12725,2022-05-30,The Losers (Comics),330.0
12726,2022-05-30,Lost in Translation (Webcomic),641.0
12727,2022-05-30,The Loud House (Cartoon),1465.0
12728,2022-05-30,LOVE DEATH + ROBOTS (Cartoon),101.0
12729,2022-05-30,Lucifer (Comic),265.0
12730,2022-05-30,Lumberjanes,165.0
12731,2022-05-30,Magic School Bus & Magic School Bus Rides Again (Cartoons 1994-2018),157.0
12732,2022-05-30,Майор Гром | Major Grom (Comics),1208.0
12733,2022-05-30,Mao Mao: Heroes of Pure Heart (Cartoon),488.0
12734,2022-05-30,Martian Manhunter (Comics),0.0
12735,2022-05-30,Marvel,554642.0
12736,2022-05-30,Marvel (Comics),53705.0
12737,2022-05-30,Marvel (House of M),121.0
12738,2022-05-30,Marvel 3490,291.0
12739,2022-05-30,Marvel 616,44822.0
12740,2022-05-30,Marvel Adventures (Comics),428.0
12741,2022-05-30,Marvel Adventures: Avengers,387.0
12742,2022-05-30,Marvel Noir,339.0
12743,2022-05-30,Marvel Secret Wars Battleworlds,247.0
12744,2022-05-30,Marvel Ultimate Universe,1290.0
12745,2022-05-30,Marvel Ultimates,729.0
12746,2022-05-30,Mass Effect - All Media Types,28387.0
12747,2022-05-30,Mass Effect (Comics),122.0
12748,2022-05-30,Maya y los tres | Maya and the Three (Cartoon),0.0
12749,2022-05-30,MC2 (Marvel),111.0
12750,2022-05-30,Metal Family (Cartoon),187.0
12751,2022-05-30,Metalocalypse (Cartoon),2115.0
12752,2022-05-30,Midnight Poppy Land (Webcomic),519.0
12753,2022-05-30,Midnighter (Comics),117.0
12754,2022-05-30,Mighty Ducks: The Animated Series,102.0
12755,2022-05-30,Mike Lu & Og,101.0
12756,2022-05-30,Milo Murphy's Law,991.0
12757,2022-05-30,Miraculous Ladybug,54569.0
12758,2022-05-30,モブサイコ100 | Mob Psycho 100,6747.0
12759,2022-05-30,魔道祖师 | Módào Zǔshī (Cartoon),8326.0
12760,2022-05-30,魔道祖师Q | Módào Zǔshī Q (Cartoon),229.0
12761,2022-05-30,Moominvalley (Cartoon 2019),909.0
12762,2022-05-30,Moon Knight (Comics),574.0
12763,2022-05-30,Moral Orel,103.0
12764,2022-05-30,Morbius: The Living Vampire,149.0
12765,2022-05-30,Motorcity (Cartoon),451.0
12766,2022-05-30,Ms. Marvel (Comics),235.0
12767,2022-05-30,The Mummy (Movies 1999-2008),1211.0
12768,2022-05-30,My Life as a Teenage Robot,136.0
12769,2022-05-30,My Little Pony,5352.0
12770,2022-05-30,My Little Pony Generation 4: Equestria Girls (Cartoon 2013),955.0
12771,2022-05-30,My Little Pony Generation 4: Friendship Is Magic (Cartoon 2010),4333.0
12772,2022-05-30,My Little Pony Generation 5: A New Generation (Cartoon 2021),0.0
12773,2022-05-30,Namor the Sub-Mariner (Comics),144.0
12774,2022-05-30,New Avengers (Comics),247.0
12775,2022-05-30,New Mutants (Comics),458.0
12776,2022-05-30,New Teen Titans,349.0
12777,2022-05-30,New Warriors,104.0
12778,2022-05-30,New X-Men: Academy X,181.0
12779,2022-05-30,Next Avengers,0.0
